,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
157,Gravel_Pit,263.01428571428573,AGAST+SIFT,0.08095238095238096,0.0003077870113881194,0.9996922129886118,0.00030778701138817346
158,Gravel_Pit,285.8619047619048,AGAST+SIFT,0.08095238095238096,0.00028318702003964617,0.9997168129799603,0.00028318702003967815
159,Gravel_Pit,201.5,AGAST+SIFT,0.13333333333333333,0.0006617038875103391,0.9993382961124897,0.00066170388751032
160,Gravel_Pit,68.07142857142857,AGAST+SIFT,0.04285714285714286,0.0006295907660020986,0.9993704092339979,0.0006295907660021034
161,Gravel_Pit,68.37142857142857,AGAST+SIFT,0.06190476190476191,0.0009054185819752055,0.9990945814180249,0.0009054185819751657
162,Gravel_Pit,147.47619047619048,AGAST+SIFT,0.23333333333333334,0.0015821762996448174,0.9984178237003553,0.0015821762996447808
163,Gravel_Pit,333.64761904761906,AGAST+SIFT,0.26666666666666666,0.0007992464247994748,0.9992007535752006,0.000799246424799462
164,Gravel_Pit,229.0047619047619,AGAST+SIFT,0.19047619047619047,0.0008317564617080119,0.9991682435382919,0.0008317564617080446
165,Gravel_Pit,328.64285714285717,AGAST+SIFT,0.0761904761904762,0.0002318336593494168,0.9997681663406505,0.0002318336593494754
166,Gravel_Pit,345.1666666666667,AGAST+SIFT,2.238095238095238,0.006484100158653514,0.9935158998413465,0.006484100158653521
167,Gravel_Pit,175.0857142857143,AGAST+SIFT,5.514285714285714,0.031494778067885115,0.968505221932115,0.031494778067885074
168,Gravel_Pit,115.25714285714285,AGAST+SIFT,18.60952380952381,0.16146091555114858,0.8385390844488514,0.16146091555114858
169,Gravel_Pit,92.9095238095238,AGAST+SIFT,5.29047619047619,0.05694223771205986,0.9430577622879402,0.05694223771205981
170,Gravel_Pit,339.1190476190476,AGAST+SIFT,0.06190476190476191,0.00018254581197781368,0.9998174541880221,0.00018254581197783295
171,Gravel_Pit,407.87142857142857,AGAST+SIFT,0.18571428571428572,0.0004553255577738083,0.9995446744422262,0.0004553255577738209
172,Gravel_Pit,404.3619047619048,AGAST+SIFT,0.047619047619047616,0.00011776343680813979,0.9998822365631919,0.00011776343680813898
173,Gravel_Pit,413.6190476190476,AGAST+SIFT,8.447619047619048,0.020423670274004147,0.9795763297259958,0.020423670274004154
174,Gravel_Pit,422.9190476190476,AGAST+SIFT,11.404761904761905,0.026966772882348305,0.9730332271176516,0.026966772882348347
175,Gravel_Pit,289.15238095238095,AGAST+SIFT,2.2333333333333334,0.0077237245150027995,0.9922762754849972,0.007723724515002803
176,Gravel_Pit,170.28571428571428,AGAST+SIFT,0.5666666666666667,0.0033277404921700227,0.99667225950783,0.0033277404921700088
177,Gravel_Pit,156.15714285714284,AGAST+SIFT,1.5047619047619047,0.009636202848168816,0.9903637971518313,0.00963620284816875
178,Gravel_Pit,173.9142857142857,AGAST+SIFT,3.104761904761905,0.01785225343628498,0.982147746563715,0.017852253436285014
179,Gravel_Pit,240.1952380952381,AGAST+SIFT,13.214285714285714,0.055014769730972815,0.9449852302690271,0.055014769730972836
180,Gravel_Pit,296.2809523809524,AGAST+SIFT,4.033333333333333,0.013613204969543064,0.9863867950304569,0.013613204969543083
